libelle_evenements,grande_categorie,code_categorie,Adresse,Numéro,categorie_nom,Nom de la structure,Code Postal,Ville,Lat,Lng,sous_categorie,refugie,asile,Sexe,family,Langues.1,Langues.2,Langues.3,code
 Dépistage,sante,102,"4 Rue de Quatrefages, 75005 Paris, France",2761,Santé,Centre de Planification et d'Education Familiale (CPEF) - Centre Colliard,75005,Paris,2.3546698000000106,48.84264810000001,"Dépistage, Activités, Activités, Gynécologie",True,True,mixte,True,français, anglais, espanol,75
 Généraliste,sante,105,"4 Rue Frédéric Brunet, 75017 Paris, France",2732,Santé,ASI (Association de solidarité internationale et d'intégration),75017,Paris,2.3251202999999805,48.897935,"Accompagnement social, Conseil administratif, Généraliste, Permanence juridique",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"4 Rue Georges Pitard, 75015 Paris, France",37,Santé,ESI Familles Georges Pitard Emmaüs Solidarité,75015,Paris,2.3110024999999723,48.83556299999999,"Accueil de jour, Douche, Bien-être, Atelier numérique, Laverie, Formation français, Accompagnement social, Psychologie, Vêtements, Fontaine, Distribution alimentaire, Ordinateur, Permanence juridique, Accompagnement à l'emploi",False,False,mixte,True,français,,,75
 Psychologie,sante,103,"40 Rue des Boulangers, Paris, France",4847,Santé,Centre psycho-médical et social,75005,Paris,2.3523175,48.8463784,Psychologie,False,False,mixte,False,français, allemand, anglais,75
 Psychologie,sante,103,"40 Rue du Bel Air 93100, Montreuil, France",2982,Santé,Centre social Grand Air - Espace 40,93100,Montreuil,2.4484509999999773,48.863812,"Accompagnement social, Accompagnement social, Ecrivain public, Atelier numérique, Psychologie, Activités, Accompagnement à l'emploi, Accompagnement à l'emploi",False,False,mixte,True,français,,,93
 Psychologie,sante,103,"40 Rue Geynet, Créon, France",4615,Santé,CMP de Créon,33670,Créon,-0.3497879000000239,44.7737738,Psychologie,False,False,mixte,False,français,,,33
 Dentaire,sante,106,"40 Rue Miollis, Paris, France",3320,Santé,Centre de Santé Saint Vincent de Paul,75015,Paris,2.30262300000004,48.845705,"Généraliste, Dermatologie, Gynécologie, Ophtalmologie, Oto-rhino-laryngologie, Soins enfants, Rhumatologie, Dentaire, Infirmerie, Pédicure",False,False,mixte,True,français,,,75
 Généraliste,sante,105,"40 Rue Miollis, Paris, France",3320,Santé,Centre de Santé Saint Vincent de Paul,75015,Paris,2.30262300000004,48.845705,"Généraliste, Dermatologie, Gynécologie, Ophtalmologie, Oto-rhino-laryngologie, Soins enfants, Rhumatologie, Dentaire, Infirmerie, Pédicure",False,False,mixte,True,français,,,75
 Infirmerie,sante,110,"40 Rue Miollis, Paris, France",3320,Santé,Centre de Santé Saint Vincent de Paul,75015,Paris,2.30262300000004,48.845705,"Généraliste, Dermatologie, Gynécologie, Ophtalmologie, Oto-rhino-laryngologie, Soins enfants, Rhumatologie, Dentaire, Infirmerie, Pédicure",False,False,mixte,True,français,,,75
 Soins enfants,sante,104,"40 Rue Miollis, Paris, France",3320,Santé,Centre de Santé Saint Vincent de Paul,75015,Paris,2.30262300000004,48.845705,"Généraliste, Dermatologie, Gynécologie, Ophtalmologie, Oto-rhino-laryngologie, Soins enfants, Rhumatologie, Dentaire, Infirmerie, Pédicure",False,False,mixte,True,français,,,75
 Psychologie,sante,103,"40 Rue Ordener, 75018 Paris, France",4882,Santé,Centre Médico Psychologique (CMP) adultes - Ordener,75018,Paris,2.350204599999984,48.8916171,Psychologie,False,False,mixte,False,français,,,75
 Addiction,sante,101,"40Ter Rue Marceau, Montreuil, France",2841,Santé,CSAPA La Mosaïque,93100,Montreuil,2.4258795000000646,48.85421969999999,"Accompagnement social, Infirmerie, Psychologie, Addiction",False,False,mixte,False,français,,,93
 Infirmerie,sante,110,"40Ter Rue Marceau, Montreuil, France",2841,Santé,CSAPA La Mosaïque,93100,Montreuil,2.4258795000000646,48.85421969999999,"Accompagnement social, Infirmerie, Psychologie, Addiction",False,False,mixte,False,français,,,93
 Psychologie,sante,103,"40Ter Rue Marceau, Montreuil, France",2841,Santé,CSAPA La Mosaïque,93100,Montreuil,2.4258795000000646,48.85421969999999,"Accompagnement social, Infirmerie, Psychologie, Addiction",False,False,mixte,False,français,,,93
 Addiction,sante,101,"41 Rue Sainte-Colombe, Bordeaux, France",3360,Santé,Caan'abus,33000,Bordeaux,-0.5712040999999317,44.8374535,Addiction,False,False,mixte,True,français,,,33
 Addiction,sante,101,"419 avenue de Verdun, 33700 MÉRIGNAC",1851,Santé,MDS de Mérignac,33700,Mérignac,-0.6411197,44.8415148,"Accompagnement social, Addiction",False,False,mixte,False,français,,,33
 Dépistage,sante,102,"42 Rue Bichat, 75010 Paris, France",2480,Santé,CeGIDD Hôpital Saint Louis - Paris,75010,Paris,2.3655767999999853,48.8735286,Dépistage,False,False,mixte,False,français, anglais, espanol,75
 Dépistage,sante,102,"43 Rue de Valois, 75001 Paris, France",2475,Santé,CeGIDD de Valois,75001,Paris,2.3390633000000207,48.8659049,"Dépistage, Généraliste, Infirmerie, Dermatologie",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"436 Avenue de Verdun, Mérignac, France",4654,Santé,Groupement pour l’Insertion des personnes Handicapées Physiques Aquitaine,33700,Mérignac,-0.6424290999999585,44.8407187,"Conseil handicap, Conseil logement, Psychologie, Activités, Accompagnement à l'emploi, Activités",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"44 Avenue Salvador Allende, 93270 Sevran, France",3042,Santé,Maison de quartier Edmond Michelet,93270,Sevran,2.5353044999999383,48.9469386,"Formation français, Conseil administratif, Psychologie, Soutien scolaire, Activités, Sport, Atelier numérique, Activités, Sport, Sport, Activités, Conseil administratif",True,True,mixte,True,français, tamil, bambara,93
 Psychologie,sante,103,"44 Rue du Prêche, Bègles, France",4614,Santé,CMP de Bègles,33130,Bègles,-0.5428683000000092,44.8101503,Psychologie,False,False,mixte,False,français,,,33
 Psychologie,sante,103,"44 Rue Henri Barbusse, Paris, France",4852,Santé,BAPU Luxembourg,75005,Paris,2.3383569999999736,48.8406901,Psychologie,False,False,mixte,False,français,,,75
 Dentaire,sante,106,"45 Cours Marechal Gallieni, Bordeaux",4325,Santé,Centre de santé médical mutualiste Bordeaux Gallieni,33000,Bordeaux,-0.5915105999999923,44.8241744,"Généraliste, Dentaire, Dépistage, Soins enfants, Suivi grossesse, Vaccination",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"45 Rue de la Harpe, Paris, France",4850,Santé,Centre Médico-Psychologique (CMP) Infanto-Juvénile  de la Harpe,75005,Paris,2.344199099999969,48.8517075,Psychologie,False,False,mixte,True,français,,,75
 Dentaire,sante,106,"45 rue Vital Carles, 33000 BORDEAUX",1954,Santé,Centre de santé dentaire mutualiste Vital Carles,33000,Bordeaux,-0.577855,44.83865,Dentaire,False,False,mixte,True,français, espanol,,33
 Addiction,sante,101,"46 Rue Custine, 75018 Paris, France",2523,Santé,CAARUD Coordination Toxicomanies,75018,Paris,2.3453574999999773,48.88929269999999,"Addiction, Conseil administratif",False,False,mixte,False,français,,,75
 Addiction,sante,101,"4-6 Rue de la Fontaine À Mulard, 75013 Paris, France",2557,Santé,CSAPA SOS 75 - Site Conﬂuences,75013,Paris,2.3499441999999817,48.8238244,"Addiction, Hébergement à long terme, Numérisation de documents, Dépistage, Psychologie, Accompagnement social",False,False,mixte,False,français,,,75
 Dépistage,sante,102,"46 Rue Henri Huchard, 75018 Paris, France",2487,Santé,CeGIDD Hôpital Bichat-Claude Bernard - Paris,75018,Paris,2.3325651000000107,48.89871960000001,"Généraliste, Psychologie, Dermatologie, Dépistage, Suivi grossesse, Gynécologie",False,False,mixte,False,français,,,75
 Généraliste,sante,105,"46 Rue Henri Huchard, 75018 Paris, France",2487,Santé,CeGIDD Hôpital Bichat-Claude Bernard - Paris,75018,Paris,2.3325651000000107,48.89871960000001,"Généraliste, Psychologie, Dermatologie, Dépistage, Suivi grossesse, Gynécologie",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"46 Rue Henri Huchard, 75018 Paris, France",2487,Santé,CeGIDD Hôpital Bichat-Claude Bernard - Paris,75018,Paris,2.3325651000000107,48.89871960000001,"Généraliste, Psychologie, Dermatologie, Dépistage, Suivi grossesse, Gynécologie",False,False,mixte,False,français,,,75
 Suivi grossesse,sante,107,"46 Rue Henri Huchard, 75018 Paris, France",2487,Santé,CeGIDD Hôpital Bichat-Claude Bernard - Paris,75018,Paris,2.3325651000000107,48.89871960000001,"Généraliste, Psychologie, Dermatologie, Dépistage, Suivi grossesse, Gynécologie",False,False,mixte,False,français,,,75
 Généraliste,sante,105,"46 rue Henri-Huchard, 75018 Paris",1715,Santé,Hôpital Bichat-Claude-Bernard - PASS,75018,Paris,2.331951,48.8987087,"Généraliste, Accompagnement social, Généraliste",True,True,mixte,False,français,,,75
 Généraliste,sante,105,"46b Boulevard Malesherbes, 75008, Paris, France",3480,Santé,Eglise Saint Augustin,75008,Paris,2.31847300000004,48.87600820000001,"Accueil de jour, Généraliste, Douche, Bien-être, Toilettes, Accompagnement social, Prise, Restauration assise, Colis Alimentaire, Activités, Vêtements, Conseil administratif",False,False,mixte,True,français,,,75
 Psychologie,sante,103,"47 Rue Archereau, 75019 Paris, France",3752,Santé,Maison des Liens Familiaux,75019,Paris,2.3744236999999657,48.89177489999999,"Psychologie, Permanence juridique, Activités",False,False,mixte,False,français, anglais,,75
 Soins enfants,sante,104,"47 rue Charles Tournemire, Bâtiment H3, 33300 BORDEAUX",1842,Santé,MDS PMI Bordeaux Lac,33300,Bordeaux,-0.5724761,44.8733254,"Accompagnement social, Soins enfants",False,False,mixte,False,français,,,33
 Addiction,sante,101,"47 Rue de la Roquette, 75011 Paris, France",2646,Santé,Centre Socioculturel Solidarité Roquette,75011,Paris,2.3744901000000027,48.8556977,"Formation français, Permanence juridique, Activités, Ordinateur, Ecrivain public, Addiction, Activités, Conseil administratif, Bien-être, Garde d'enfants",False,False,mixte,True,français,,,75
 Infirmerie,sante,110,"48 Rue Anselme, 93400 Saint-Ouen, France",3118,Santé,Espace Henri Grouès Abbé Pierre,93400,Saint-Ouen,2.335798299999965,48.90904829999999,"Accueil de jour, Restauration assise, Accompagnement social, Douche, Toilettes, Laverie, Psychologie, Infirmerie, Activités, Wifi",False,False,mixte,False,français,,,93
 Psychologie,sante,103,"48 Rue Anselme, 93400 Saint-Ouen, France",3118,Santé,Espace Henri Grouès Abbé Pierre,93400,Saint-Ouen,2.335798299999965,48.90904829999999,"Accueil de jour, Restauration assise, Accompagnement social, Douche, Toilettes, Laverie, Psychologie, Infirmerie, Activités, Wifi",False,False,mixte,False,français,,,93
 Dépistage,sante,102,"4bis Rue de Vitry, 93100 Montreuil, France",2804,Santé,AIDES Montreuil,93100,Montreuil,2.445123200000012,48.86011869999999,"Dépistage, Dépistage",True,True,mixte,False,français,,,93
 Psychologie,sante,103,"5 Impasse Onfroy, Paris, France",4800,Santé,Juris Secours Paris - Point Ecoute Femmes,75013,Paris,2.3559993999999733,48.824188,"Permanence juridique, Accompagnement social, Conseil administratif, Psychologie",True,True,femme,True,français,,,75
 Généraliste,sante,105,"5 Place Mal de Lattre de Tassigny, Pauillac, France",4590,Santé,MDS de Pauillac,33250,Pauillac,-0.7480646999999863,45.2006247,"Accompagnement social, Généraliste, Permanence juridique",False,False,mixte,True,français,,,33
 Addiction,sante,101,"5 Rue du Docteur Pesqué, 93300 Aubervilliers, France",2793,Santé,CSAPA Docteur Pesqué,93300,Aubervilliers,2.3831440999999813,48.9140102,"Accompagnement social, Infirmerie, Addiction, Généraliste, Psychologie",False,False,mixte,False,français,,,93
 Généraliste,sante,105,"5 Rue du Docteur Pesqué, 93300 Aubervilliers, France",2793,Santé,CSAPA Docteur Pesqué,93300,Aubervilliers,2.3831440999999813,48.9140102,"Accompagnement social, Infirmerie, Addiction, Généraliste, Psychologie",False,False,mixte,False,français,,,93
 Infirmerie,sante,110,"5 Rue du Docteur Pesqué, 93300 Aubervilliers, France",2793,Santé,CSAPA Docteur Pesqué,93300,Aubervilliers,2.3831440999999813,48.9140102,"Accompagnement social, Infirmerie, Addiction, Généraliste, Psychologie",False,False,mixte,False,français,,,93
 Psychologie,sante,103,"5 Rue du Docteur Pesqué, 93300 Aubervilliers, France",2793,Santé,CSAPA Docteur Pesqué,93300,Aubervilliers,2.3831440999999813,48.9140102,"Accompagnement social, Infirmerie, Addiction, Généraliste, Psychologie",False,False,mixte,False,français,,,93
 Infirmerie,sante,110,"5 Rue du Moulin Joly, 75011 Paris, France",1218,Santé,DEMIE 75 (Dispositif d'évaluation des mineurs isolés étrangers),75011,Paris,2.378940000000057,48.86870529999999,"Accompagnement social, Psychologie, Infirmerie",False,True,mixte,False,français,,,75
 Psychologie,sante,103,"50 Boulevard de la Boissière, 93100 Montreuil, France",2853,Santé,CAUP Montreuil,93100,Montreuil,2.453964199999973,48.8778107,"Psychologie, Infirmerie",True,True,mixte,False,français,,,93
 Dépistage,sante,102,"54b Rue Boursault, 75017, Paris, France",1722,Santé,CMS (Centre Médico-Social) de Boursault,75017,Paris,2.318935099999976,48.885355,"Généraliste, Dépistage, Pneumologie",False,False,mixte,True,français,,,75
 Généraliste,sante,105,"56 Boulevard de la Boissière, 93100 Montreuil, France",2749,Santé,Service Social de l'Hôpital Andre Grégoire,93100,Montreuil,2.4543274999999767,48.8782538,"Accompagnement social, Infirmerie, Généraliste",False,False,mixte,False,français,,,93
 Infirmerie,sante,110,"56 Boulevard de la Boissière, 93100 Montreuil, France",2749,Santé,Service Social de l'Hôpital Andre Grégoire,93100,Montreuil,2.4543274999999767,48.8782538,"Accompagnement social, Infirmerie, Généraliste",False,False,mixte,False,français,,,93
 Dépistage,sante,102,"56 Boulevard de la Boissière, 93100 Montreuil, France",2831,Santé,CeGIDD Hôpital André Grégoire,93100,Montreuil,2.4543274999999767,48.8782538,"Dépistage, Suivi grossesse",True,True,mixte,True,français,,,93
 Suivi grossesse,sante,107,"56 Boulevard de la Boissière, 93100 Montreuil, France",2831,Santé,CeGIDD Hôpital André Grégoire,93100,Montreuil,2.4543274999999767,48.8782538,"Dépistage, Suivi grossesse",True,True,mixte,True,français,,,93
 Généraliste,sante,105,"56 Boulevard de la Chapelle, 75018 Paris, France",121,Santé,CAARUD - STEP Espoir de la Goutte d'Or (EGO),75018,Paris,2.355932100000018,48.8844432,"Addiction, Infirmerie, Généraliste",False,False,mixte,False,français,,,75
 Infirmerie,sante,110,"56 Boulevard de la Chapelle, 75018 Paris, France",121,Santé,CAARUD - STEP Espoir de la Goutte d'Or (EGO),75018,Paris,2.355932100000018,48.8844432,"Addiction, Infirmerie, Généraliste",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"570 Route de Toulouse, Villenave-d'Ornon, France",4624,Santé,CMP Villenave-d'Ornon,33140,Villenave-d'Ornon,-0.5658215999999356,44.7816384,Psychologie,False,False,mixte,False,français,,,33
 Psychologie,sante,103,"58 rue des Amandiers, 75020 Paris",336,Santé,Les Amis du Bus des femmes,75020,Paris,2.3898781,48.8657035,"Accompagnement social, Domiciliation, Psychologie, Conseil administratif, Permanence juridique, Accompagnement à l'emploi, Suivi grossesse, Dépistage, Gynécologie",False,False,femme,False,français,,,75
 Suivi grossesse,sante,107,"58 rue des Amandiers, 75020 Paris",336,Santé,Les Amis du Bus des femmes,75020,Paris,2.3898781,48.8657035,"Accompagnement social, Domiciliation, Psychologie, Conseil administratif, Permanence juridique, Accompagnement à l'emploi, Suivi grossesse, Dépistage, Gynécologie",False,False,femme,False,français,,,75
 Psychologie,sante,103,"58 Rue Regnault, 75013 Paris, France",2492,Santé,INTERVALLE CAP,75013,Paris,2.3743787999999317,48.82406,Psychologie,False,False,mixte,False,français, anglais,,75
 Psychologie,sante,103,"59 rue de la Fontaine-au-Roi, 75011 Paris",893,Santé,Le Picoulet - Centre social,75011,Paris,2.3742571,48.8683574,"Ordinateur, Accompagnement à l'emploi, Activités, Activités, Formation français, Formation français, Ecrivain public, Soutien scolaire, Soutien scolaire, Restauration assise, Psychologie, Conseil administratif, Permanence juridique, Permanence juridique, Conseil administratif, Atelier numérique",False,False,mixte,False,français,,,75
 Addiction,sante,101,"5bis Rue Maurice Rouvier, Paris, France",4867,Santé,CSAPA Cap 14,75014,Paris,2.310234199999968,48.83068,"Addiction, Activités, Activités",True,True,mixte,True,français,,,75
 Soins enfants,sante,104,"6 bis rue Clavel, 75019 Paris",1735,Santé,Fondation Œuvre de la Croix Saint-Simon - Centre de Santé Médical et Dentaire,75020,Paris,2.3851772,48.8745567,"Généraliste, Gynécologie, Soins enfants, Dermatologie",False,False,mixte,False,français,,,75
 Généraliste,sante,105,"6 passage Ramey, 75018 Paris",43,Santé,Espace Solidarité Ramey - Secours Populaire,75018,Paris,2.34721,48.8894587,"Accueil de jour, Activités, Accompagnement social, Conseil logement, Permanence juridique, Formation français, Ecrivain public, Prise, Généraliste, Soutien scolaire, Numérisation de documents, Domiciliation, Ordinateur, Permanence juridique, Formation français",False,False,mixte,False,français,,,75
 Addiction,sante,101,"6 Rue de Richemont, 75013 Paris, France",2541,Santé,CSAPA centre émergence espace Tolbiac,75013,Paris,2.36921899999993,48.827875,"Addiction, Psychologie",False,False,mixte,False,français,,,75
